county_name,precinct_name,election_1,election_2,assignment
St. Louis,Hermantown P-2,706,614,0
St. Louis,Hermantown P-3,995,876,0
St. Louis,Hibbing W-A P-1,172,166,0
St. Louis,Hibbing W-A P-2,101,82,0
St. Louis,Hibbing W-A P-3,265,250,0
St. Louis,Hibbing W-A P-4,221,292,0
St. Louis,Hibbing W-B P-5,423,443,0
St. Louis,Hibbing W-B P-6,191,227,0
St. Louis,Hibbing W-B P-7,147,170,0
St. Louis,Hibbing W-C P-8,225,246,0
St. Louis,Hibbing W-C P-9,534,438,0
St. Louis,Hibbing W-D P-10,627,588,0
St. Louis,Hibbing W-E P-11,768,779,0
St. Louis,Hoyt Lakes,522,569,0
St. Louis,Industrial Twp,201,195,0
St. Louis,Iron Junction,18,35,0
St. Louis,Kelsey Twp,40,37,0
St. Louis,Kugler Twp,49,42,0
St. Louis,Lakewood Twp,646,626,0
St. Louis,Lavell Twp,75,76,0
St. Louis,Leiding Twp,68,146,0
St. Louis,Leonidas,15,13,0
St. Louis,Linden Grove Twp,24,43,0
St. Louis,McDavitt Twp,109,136,0
St. Louis,McKinley,32,20,0
St. Louis,Meadowlands,27,16,0
St. Louis,Meadowlands Twp,83,76,0
St. Louis,Midway Twp,399,398,0
St. Louis,Morcom Twp,24,24,0
St. Louis,Morse Twp,403,410,0
St. Louis,Mountain Iron P-1,402,386,0
St. Louis,Unorg Prct 24,32,11,0
St. Louis,Mountain Iron P-2,398,347,0
St. Louis,Ness Twp,12,23,0
St. Louis,New Independence Twp,89,87,0
St. Louis,Normanna Twp,207,208,0
St. Louis,North Star Twp,74,63,0
St. Louis,Northland Twp,45,64,0
St. Louis,Unorg Prct 2,118,88,0
St. Louis,Orr,34,93,0
St. Louis,Owens Twp,41,104,0
St. Louis,Pequaywan Twp,56,50,0
St. Louis,Pike Twp,118,114,0
St. Louis,Unorg Prct 18,28,28,0
St. Louis,Portage Twp,28,76,0
St. Louis,Prairie Lake Twp,10,16,0
St. Louis,Proctor,903,655,0
St. Louis,Rice Lake,1167,1090,0
St. Louis,Sandy Twp,94,115,0
St. Louis,Solway Twp,547,558,0
St. Louis,Stoney Brook Twp,80,55,0
St. Louis,Sturgeon Twp,43,33,0
St. Louis,Toivola Twp,33,67,0
St. Louis,Tower P-1,112,126,0
St. Louis,Tower P-2,0,0,0
St. Louis,Unorg Prct 4,81,73,0
St. Louis,Unorg Prct 5,80,83,0
St. Louis,Unorg Prct 14,163,263,0
St. Louis,Unorg Prct 6,0,1,0
St. Louis,Unorg Prct 7,66,72,0
St. Louis,Unorg Prct 15,206,359,0
St. Louis,Unorg Prct 16,30,59,0
St. Louis,Unorg Prct 8,9,17,0
St. Louis,Unorg Prct 9,130,106,0
St. Louis,Unorg Prct 20,0,0,0
St. Louis,Unorg Prct 10,3,0,0
St. Louis,Unorg Prct 12,2,4,0
St. Louis,Unorg Prct 11,19,35,0
St. Louis,Unorg Prct 13,37,85,0
St. Louis,Unorg Prct 19,57,6,0
St. Louis,Unorg Prct 21,27,56,0
St. Louis,Unorg Prct 23,22,11,0
St. Louis,Camp 5 Twp,2,18,0
St. Louis,Van Buren Twp,60,41,0
St. Louis,Vermilion Lake Twp,99,97,0
St. Louis,Virginia P-1,497,433,0
St. Louis,Virginia P-2,344,383,0
St. Louis,Virginia P-3,355,254,0
St. Louis,Virginia P-4,346,345,0
St. Louis,Virginia P-5,434,439,0
St. Louis,Waasa Twp,57,74,0
St. Louis,Aurora/White Twp P-1,402,428,0
St. Louis,White Twp P-2,141,259,0
St. Louis,White Twp P-3,177,216,0
St. Louis,Willow Valley Twp,18,38,0
St. Louis,Winton,29,53,0
St. Louis,Wuori Twp,142,167,0
St. Louis,Unorg Prct 17,86,63,0
St. Louis,Kabetogama Twp,35,58,0
Scott,Belle Plaine,1005,2034,0
Scott,Belle Plaine Twp,126,378,0
Scott,Blakeley Twp,64,203,0
Scott,Cedar Lake Twp,496,1231,0
Scott,Credit River Twp,976,2124,0
Scott,Elko New Market,674,1570,0
Scott,Helena Twp,267,724,0
Scott,Jackson Twp,225,315,0
Scott,Jordan P-1,593,1137,0
Scott,Jordan P-2,297,547,0
Scott,Louisville Twp,213,504,0
Scott,New Market Twp,630,1438,0
Scott,New Prague P-2,809,1337,0
Scott,Prior Lake P-1,596,838,0
Scott,Prior Lake P-2,479,685,0
Scott,Prior Lake P-3,897,1241,0
Scott,Prior Lake P-4,862,1389,0
Scott,Prior Lake P-5,912,1259,0
Scott,Prior Lake P-6A,532,780,0
Scott,Prior Lake P-6B,423,645,0
Scott,Prior Lake P-7,740,973,0
Scott,Saint Lawrence Twp,76,228,0
Scott,Sand Creek Twp,241,595,0
Scott,Savage P-1,798,762,0
Scott,Savage P-2,933,758,0
Scott,Savage P-3,946,962,0
Scott,Savage P-4,1104,1067,0
Scott,Savage P-5,971,1051,0
Scott,Savage P-6,617,837,0
Scott,Savage P-7,709,717,0
Scott,Savage P-8,555,440,0
Scott,Savage P-9,761,810,0
Scott,Shakopee P-1,754,966,0
Scott,Shakopee P-2,664,671,0
Scott,Shakopee P-3,640,580,0
Scott,Shakopee P-4,951,888,0
Scott,Shakopee P-5,534,575,0
Scott,Shakopee P-6,912,932,0
Scott,Shakopee P-7,527,431,0
Scott,Shakopee P-8,593,712,0
Scott,Shakopee P-9,439,680,0
Scott,Shakopee P-10,1018,1042,0
Scott,Shakopee P-11,540,620,0
Scott,Shakopee P-12A,712,711,0
Scott,Shakopee P-12B,36,10,0
Scott,Shakopee P-13,62,92,0
Scott,Spring Lake Twp,593,1459,0
Sherburne,Baldwin Twp P-2,390,1252,0
Sherburne,Becker,548,1567,0
Sherburne,Becker Twp,579,2114,0
Sherburne,Big Lake P-1,375,864,0
Sherburne,Big Lake P-2,378,749,0
Sherburne,Big Lake P-3,680,1630,0
Sherburne,Big Lake Twp P-1,415,901,0
Sherburne,Blue Hill Twp,225,844,0
Sherburne,Clear Lake,84,165,0
Sherburne,Clear Lake Twp,311,673,0
Sherburne,Elk River W-1 P-1A,521,878,0
Sherburne,Elk River W-2 P-2A,467,1070,0
Sherburne,Elk River W-3 P-3A,403,638,0
Sherburne,Elk River W-4 P-4A,529,1012,0
Sherburne,Haven Twp,339,802,0
Sherburne,Livonia Twp P-1,322,881,0
Sherburne,Orrock Twp,449,1330,0
Sherburne,Palmer Twp,345,1024,0
Sherburne,Princeton P-2,26,16,0
Sherburne,Saint Cloud W-2 P-5,354,257,0
Sherburne,Saint Cloud W-2 P-6,367,346,0
Sherburne,Saint Cloud W-2 P-7,651,453,0
Sherburne,Santiago Twp,182,710,0
Sherburne,Zimmerman P-1,293,878,0
Sherburne,Zimmerman P-2,280,932,0
Sherburne,Big Lake Twp P-2,291,874,0
Sherburne,Big Lake Twp P-3,214,471,0
Sherburne,Big Lake Twp P-4,218,711,0
Sherburne,Baldwin Twp P-1,409,1346,0
Sherburne,Elk River W-1 P-1B,536,1112,0
Sherburne,Elk River W-2 P-2B,550,1132,0
Sherburne,Elk River W-3 P-3B,639,1070,0
Sherburne,Elk River W-4 P-4B,522,832,0
Sherburne,Livonia Twp P-2,390,1470,0
Sherburne,Livonia Twp P-3,11,49,0
Sibley,Alfsborg Twp,26,121,0
Sibley,Arlington,305,660,0
Sibley,Arlington Twp,82,237,0
Sibley,Bismarck Twp,26,106,0
Sibley,Cornish Twp,33,104,0
Sibley,Dryden Twp,26,133,0
Sibley,Faxon Twp,97,266,0
Sibley,Gaylord,335,585,0
Sibley,Gibbon,103,231,0
Sibley,Grafton Twp,18,110,0
Sibley,Green Isle,42,215,0
Sibley,Green Isle Twp,50,210,0
Sibley,Henderson,172,284,0
Sibley,Henderson Twp,80,244,0
Sibley,Jessenland Twp,64,210,0
Sibley,Kelso Twp,59,106,0
Sibley,Le Sueur,0,0,0
Sibley,Moltke Twp,31,116,0
Sibley,New Auburn,37,140,0
Sibley,New Auburn Twp,38,185,0
Sibley,Severance Twp,23,87,0
Sibley,Sibley Twp,21,121,0
Sibley,Transit Twp,17,129,0
Sibley,Washington Lake Twp,53,226,0
Sibley,Winthrop,216,367,0
Stearns,Albany,294,986,0
Stearns,Albany Twp,61,467,0
Stearns,Ashley Twp,19,125,0
Stearns,Avon,201,593,0
Stearns,Avon Twp P-1,119,498,0
Stearns,Avon Twp P-2,182,416,0
Stearns,Belgrade,119,201,0
Stearns,Brockway Twp,350,1248,0
Stearns,Brooten,124,175,0
Stearns,Clearwater,0,0,0
Stearns,Cold Spring,587,1306,0
Stearns,Collegeville Twp P-1,404,733,0
Stearns,Collegeville Twp P-2,439,363,0
Stearns,Crow Lake Twp,30,89,0
Stearns,Crow River Twp,39,76,0
Stearns,Eden Lake Twp,194,628,0
Stearns,Eden Valley,48,142,0
Stearns,Elrosa,12,83,0
Stearns,Fair Haven Twp,203,610,0
Stearns,Farming Twp,82,461,0
Stearns,Freeport,42,316,0
Stearns,Getty Twp,19,111,0
Stearns,Greenwald,6,89,0
Stearns,Grove Twp,33,177,0
Stearns,Holding Twp,105,551,0
Stearns,Holdingford,54,308,0
Stearns,Kimball,84,237,0
Stearns,Krain Twp,57,460,0
Stearns,Lake George Twp,10,105,0
Stearns,Lake Henry,3,34,0
Stearns,Lake Henry Twp,18,112,0
Stearns,Le Sauk Twp,240,616,0
Stearns,Luxemburg Twp,42,296,0
Stearns,Lynden Twp,297,772,0
Stearns,Maine Prairie Twp,227,797,0
Stearns,Meire Grove,8,47,0
Stearns,Melrose,353,1014,0
Stearns,Melrose Twp,83,311,0
Stearns,Millwood Twp,75,509,0
Stearns,Munson Twp P-1,83,314,0
Stearns,Munson Twp P-2,146,303,0
Stearns,New Munich,12,95,0
Stearns,North Fork Twp,18,64,0
Stearns,Oak Twp,35,293,0
Stearns,Paynesville,326,798,0
Stearns,Paynesville Twp,247,573,0
Stearns,Raymond Twp,19,88,0
Stearns,Richmond,185,564,0
Stearns,Rockville,323,1011,0
Stearns,Roscoe,4,41,0
Stearns,Saint Anthony,4,37,0
Stearns,Saint Augusta,417,1479,0
Stearns,Saint Cloud W-1 P-1,519,299,0
Stearns,Saint Cloud W-1 P-2,591,417,0
Stearns,Saint Cloud W-1 P-3,389,251,0
Stearns,Saint Cloud W-1 P-4,345,395,0
Stearns,Saint Cloud W-1 P-5,294,288,0
Stearns,Saint Cloud W-1 P-6,413,485,0
Stearns,Saint Cloud W-1 P-7,719,309,0
Stearns,Saint Cloud W-2 P-2,764,641,0
Stearns,Saint Cloud W-3 P-1,616,807,0
Stearns,Saint Cloud W-3 P-2,623,790,0
Stearns,Saint Cloud W-3 P-3,713,1093,0
Stearns,Saint Cloud W-3 P-4,317,411,0
Stearns,Saint Cloud W-3 P-5,326,468,0
Stearns,Saint Cloud W-3 P-6,474,539,0
Stearns,Saint Cloud W-3 P-7,538,565,0
Stearns,Saint Cloud W-4 P-1,416,452,0
Stearns,Saint Cloud W-4 P-2,184,291,0
Stearns,Saint Cloud W-4 P-3,219,362,0
Stearns,Saint Cloud W-4 P-4,734,426,0
Stearns,Saint Cloud W-4 P-5,482,557,0
Stearns,Saint Cloud W-4 P-6,794,1190,0
Stearns,Saint Cloud W-4 P-7,829,1159,0
Stearns,Saint Joseph P-1,766,501,0
Stearns,Saint Joseph P-2,762,1097,0
Stearns,Saint Joseph Twp P-1,228,543,0
Stearns,Saint Joseph Twp P-2,3,3,0
Stearns,Saint Martin,12,132,0
Stearns,Saint Martin Twp,28,214,0
Stearns,Saint Rosa,5,35,0
Stearns,Saint Stephen,58,387,0
Stearns,Saint Wendel Twp,371,913,0
Stearns,Sartell P-7,491,1118,0
Stearns,Sartell P-5,420,559,0
Stearns,Sartell P-1,581,1028,0
Stearns,Sartell P-6,275,472,0
Stearns,Sartell P-3,438,705,0
Stearns,Sartell P-4,500,833,0
Stearns,Sauk Centre,469,1469,0
Stearns,Sauk Centre Twp,87,524,0
Stearns,Spring Hill,5,35,0
Stearns,Spring Hill Twp,17,164,0
Stearns,Waite Park P-1,332,564,0
Stearns,Waite Park P-2,698,764,0
Stearns,Waite Park P-3,175,236,0
Stearns,Waite Park P-4,36,89,0
Stearns,Wakefield Twp,418,1172,0
Stearns,Zion Twp,20,143,0
Steele,Aurora Twp,64,223,0
Steele,Berlin Twp,66,218,0
Steele,Blooming Prairie,383,526,0
Steele,Blooming Prairie Twp,66,166,0
Steele,Clinton Falls Twp,50,179,0
Steele,Deerfield Twp,72,245,0
Steele,Ellendale,98,216,0
Steele,Havana Twp,73,253,0
Steele,Lemond Twp,62,205,0
Steele,Medford,168,437,0
Steele,Medford Twp,89,200,0
Steele,Meriden Twp,81,246,0
Steele,Merton Twp,38,151,0
Steele,Owatonna W-1 P-1,482,629,0
Steele,Owatonna W-1 P-2,529,866,0
Steele,Owatonna W-2 P-1,377,671,0
Steele,Owatonna W-2 P-2,582,1012,0
Steele,Owatonna W-3 P-1,358,526,0
Steele,Owatonna W-3 P-2,405,560,0
Steele,Owatonna W-4 P-1,518,717,0
Steele,Owatonna W-4 P-2,526,802,0
Steele,Owatonna W-5 P-1,449,722,0
Steele,Owatonna W-5 P-2,422,710,0
Steele,Owatonna Twp,95,281,0
Steele,Somerset Twp,121,278,0
Steele,Summit Twp,67,159,0
Stevens,Alberta,12,35,0
Stevens,Baker Twp,15,59,0
Stevens,Chokio,84,138,0
Stevens,Darnen Twp,23,117,0
Stevens,Donnelly,43,90,0
Stevens,Donnelly Twp,25,32,0
Stevens,Eldorado Twp,18,39,0
Stevens,Everglade Twp,16,40,0
Stevens,Framnas Twp,60,136,0
Stevens,Hancock,88,242,0
Stevens,Hodges Twp,28,131,0
Stevens,Horton Twp,5,91,0
Stevens,Moore Twp,8,89,0
Stevens,Morris P-1A,196,153,0
Stevens,Morris P-1B,211,244,0
Stevens,Morris P-2A,276,158,0
Stevens,Morris P-2B,347,90,0
Stevens,Morris P-3A,307,212,0
Stevens,Morris P-3B,190,233,0
Stevens,Morris Twp,45,155,0
Stevens,Pepperton Twp,18,43,0
Stevens,Rendsville Twp,19,69,0
Stevens,Scott Twp,23,43,0
Stevens,Stevens Twp,10,28,0
Stevens,Swan Lake Twp,36,104,0
Stevens,Synnes Twp,13,28,0
Swift,Appleton,250,364,0
Swift,Appleton Twp,36,77,0
Swift,Benson P-1,309,450,0
Swift,Benson P-2,280,444,0
Swift,Benson Twp,64,118,0
Swift,Camp Lake Twp,54,45,0
Swift,Cashel Twp,19,55,0
Swift,Clontarf,29,44,0
Swift,Clontarf Twp,18,27,0
Swift,Danvers,10,40,0
Swift,DeGraff,13,48,0
Swift,Dublin Twp,30,43,0
Swift,Edison Twp,19,34,0
Swift,Fairfield Twp,16,54,0
Swift,Hayes Twp,34,60,0
Swift,Hegbert Twp,24,26,0
Swift,Holloway,24,25,0
Swift,Kerkhoven,115,263,0
Swift,Kerkhoven Twp,49,79,0
Swift,Kildare Twp,32,49,0
Swift,Marysland Twp,7,25,0
Swift,Moyer Twp,19,29,0
Swift,Murdock,30,66,0
Swift,Pillsbury Twp,36,113,0
Swift,Shible Twp,19,28,0
Swift,Six Mile Grove Twp,21,60,0
Swift,Swenoda Twp,20,52,0
Swift,Tara Twp,14,35,0
Swift,Torning Twp,60,166,0
Swift,West Bank Twp,35,44,0
Todd,Bartlett Twp,28,181,0
Todd,Bertha,65,146,0
Todd,Bertha Twp,47,116,0
Todd,Birchdale Twp,116,361,0
Todd,Browerville,98,219,0
Todd,Bruce Twp,64,205,0
Todd,Burleene Twp,43,133,0
Todd,Burnhamville Twp,99,301,0
Todd,Burtrum,12,43,0
Todd,Clarissa,107,197,0
Todd,Eagle Bend,73,168,0
Todd,Eagle Valley Twp,54,155,0
Todd,Fawn Lake Twp,49,209,0
Todd,Germania Twp,42,131,0
Todd,Gordon Twp,73,286,0
Todd,Grey Eagle,45,113,0
Todd,Grey Eagle Twp,96,250,0
Todd,Hartford Twp,80,222,0
Todd,Hewitt,27,89,0
Todd,Iona Twp,44,100,0
Todd,Kandota Twp,102,337,0
Todd,Leslie Twp,103,266,0
Todd,Little Elk Twp,32,128,0
Todd,Little Sauk Twp,78,324,0
Todd,Long Prairie,318,728,0
Todd,Long Prairie Twp,81,398,0
Todd,Moran Twp,54,229,0
Todd,Osakis,26,55,0
Todd,Reynolds Twp,64,252,0
Todd,Round Prairie Twp,68,248,0
Todd,Staples,252,558,0
Todd,Staples Twp,41,252,0
Todd,Stowe Prairie Twp,48,193,0
Todd,Swanville,0,1,0
Todd,Turtle Creek Twp,58,115,0
Todd,Villard Twp,64,268,0
Todd,Ward Twp,60,211,0
Todd,West Union,4,34,0
Todd,West Union Twp,32,120,0
Todd,Wykeham Twp,36,143,0
Traverse,Arthur Twp,13,23,0
Traverse,Browns Valley,91,104,0
Traverse,Clifton Twp,14,27,0
Traverse,Croke Twp,10,36,0
Traverse,Dollymount Twp,9,27,0
Traverse,Dumont,14,40,0
Traverse,Folsom Twp,25,31,0
Traverse,Lake Valley Twp,40,88,0
Traverse,Leonardsville Twp,6,45,0
Traverse,Monson Twp,15,55,0
Traverse,Parnell Twp,12,21,0
Traverse,Redpath Twp,9,8,0
Traverse,Tara Twp,7,40,0
Traverse,Taylor Twp,13,39,0
Traverse,Tintah,1,30,0
Traverse,Tintah Twp,6,17,0
Traverse,Walls Twp,15,27,0
Traverse,Wheaton P-1,162,172,0
Traverse,Wheaton P-2,157,195,0
Traverse,Windsor Twp,11,24,0
Wabasha,Bellechester,5,18,0
Wabasha,Chester Twp,55,159,0
Wabasha,Elgin,122,360,0
Wabasha,Elgin Twp,120,262,0
Wabasha,Gillford Twp,60,187,0
Wabasha,Glasgow Twp,33,107,0
Wabasha,Greenfield Twp,290,478,0
Wabasha,Hammond,19,34,0
Wabasha,Highland Twp,67,168,0
Wabasha,Hyde Park Twp,31,86,0
Wabasha,Kellogg,82,154,0
Wabasha,Lake Twp,103,149,0
Wabasha,Lake City P-1,325,380,0
Wabasha,Lake City P-2,287,322,0
Wabasha,Lake City P-3,366,491,0
Wabasha,Mazeppa,134,260,0
Wabasha,Mazeppa Twp,130,286,0
Wabasha,Millville,17,59,0
Wabasha,Minneiska,9,23,0
Wabasha,Minneiska Twp,30,50,0
Wabasha,Mount Pleasant Twp,61,154,0
Wabasha,Oakwood Twp,48,145,0
Wabasha,Pepin Twp,100,127,0
Wabasha,Plainview P-1,243,589,0
Wabasha,Plainview P-2,196,495,0
Wabasha,Plainview Twp,52,175,0
Wabasha,Wabasha W-1,245,203,0
Wabasha,Wabasha W-2,231,253,0
Wabasha,Wabasha W-3,169,206,0
Wabasha,Watopa Twp,48,86,0
Wabasha,West Albany Twp,49,175,0
Wabasha,Zumbro Twp,128,287,0
Wabasha,Zumbro Falls,11,61,0
Wadena,Aldrich,7,17,0
Wadena,Aldrich Twp,56,209,0
Wadena,Blueberry Twp,93,323,0
Wadena,Bullard Twp,20,96,0
Wadena,Huntersville Twp,19,40,0
Wadena,Leaf River Twp P-1,19,92,0
Wadena,Leaf River Twp P-2,25,85,0
Wadena,Lyons Twp,13,90,0
Wadena,Meadow Twp,16,80,0
Wadena,Menahga,185,465,0
Wadena,Nimrod,8,31,0
Wadena,North Germany Twp,28,129,0
Wadena,Orton Twp,34,67,0
Wadena,Red Eye Twp,50,193,0
Wadena,Rockwood Twp,60,148,0
Wadena,Sebeka,76,218,0
Wadena,Shell River Twp,46,72,0
Wadena,Staples,105,237,0
Wadena,Thomastown Twp,111,323,0
Wadena,Verndale,53,190,0
Wadena,Wadena P-1,171,379,0
Wadena,Wadena P-2,142,313,0
Wadena,Wadena P-3,229,440,0
Wadena,Wadena Twp,88,377,0
Wadena,Wing River Twp,30,223,0
Waseca,Alton Twp,50,163,0
Waseca,Blooming Grove Twp,73,239,0
Waseca,Byron Twp,27,91,0
Waseca,Elysian,0,0,0
Waseca,Freedom Twp,39,151,0
Waseca,Iosco Twp,96,211,0
Waseca,Janesville,347,738,0
Waseca,Janesville Twp,96,200,0
Waseca,New Richland,203,335,0
Waseca,New Richland Twp,70,179,0
Waseca,Otisco Twp,52,245,0
Waseca,Saint Mary Twp,63,152,0
Waseca,Vivian Twp,17,117,0
Waseca,Waldorf,25,83,0
Waseca,Waseca W-1 P-A,339,547,0
Waseca,Waseca W-1 P-B,168,220,0
Waseca,Waseca W-2 P-A,470,711,0
Waseca,Waseca W-2 P-B,155,224,0
Waseca,Waseca W-3 P-A,107,178,0
Waseca,Waseca W-3 P-B,192,438,0
Waseca,Wilton Twp,47,149,0
Waseca,Woodville Twp,202,596,0
Washington,Afton W-1 P-1,291,199,0
Washington,Afton W-2 P-1,219,239,0
Washington,Afton W-3 P-1,237,203,0
Washington,Afton W-4 P-1,237,237,0
Washington,Bayport,583,597,0
Washington,Baytown Twp,495,688,0
Washington,Birchwood Village,345,220,0
Washington,Cottage Grove P-1,825,723,0
Washington,Cottage Grove P-2,693,696,0
Washington,Cottage Grove P-3,856,619,0
Washington,Cottage Grove P-4,924,931,0
Washington,Cottage Grove P-5,966,902,0
Washington,Cottage Grove P-6,822,841,0
Washington,Cottage Grove P-7,870,941,0
Washington,Cottage Grove P-8,914,1006,0
Washington,Cottage Grove P-9,870,807,0
Washington,Cottage Grove P-10,298,405,0
Washington,Cottage Grove P-11,950,953,0
Washington,Dellwood,272,428,0
Washington,Denmark Twp,463,606,0
Washington,Forest Lake P-1,673,1048,0
Washington,Forest Lake P-2,619,1002,0
Washington,Forest Lake P-3,786,1271,0
Washington,Forest Lake P-4,601,1011,0
Washington,Forest Lake P-5,1086,1725,0
Washington,Grant,1091,1547,0
Washington,Grey Cloud Island Twp,72,85,0
Washington,Hastings W-1 P-1,0,0,0
Washington,Hugo W-1 P-1,1101,1506,0
Washington,Hugo W-2 P-2A,106,231,0
Washington,Hugo W-2 P-2B,891,1262,0
Washington,Hugo W-3 P-3A,727,1084,0
Washington,Hugo W-3 P-3B,257,434,0
Washington,Lake Elmo P-1,1046,1139,0
Washington,Lake Elmo P-2,1241,1401,0
Washington,Lakeland,502,561,0
Washington,Lakeland Shores,87,115,0
Washington,Lake Saint Croix Beach,344,286,0
Washington,Landfall,120,111,0
Washington,Mahtomedi P-1,1103,911,0
Washington,Mahtomedi P-2,1336,1184,0
Washington,Marine on Saint Croix,345,129,0
Washington,May Twp,880,913,0
Washington,Newport,757,800,0
Washington,Oakdale P-1,737,654,0
Washington,Oakdale P-2,774,565,0
Washington,Oakdale P-3,1322,1003,0
Washington,Oakdale P-4,982,697,0
Washington,Oakdale P-5,1072,860,0
Washington,Oakdale P-6,924,895,0
Washington,Oakdale P-7,1530,1234,0
Washington,Oakdale P-8,435,359,0
Washington,Oak Park Heights P-1,472,409,0
Washington,Oak Park Heights P-2,763,705,0
Washington,Pine Springs,126,135,0
Washington,Saint Mary's Point,125,105,0
Washington,Saint Paul Park P-1,264,301,0
Washington,Saint Paul Park P-2,53,80,0
Washington,Saint Paul Park P-3,492,463,0
Washington,Saint Paul Park P-4,391,412,0
Washington,Scandia,1052,1344,0
Washington,Stillwater W-1 P-1,497,454,0
Washington,Stillwater W-1 P-2,893,527,0
Washington,Stillwater W-2 P-3,693,424,0
Washington,Stillwater W-2 P-4,1066,658,0
Washington,Stillwater W-3 P-5,1342,1330,0
Washington,Stillwater W-4 P-7,881,795,0
Washington,Stillwater W-4 P-8,602,463,0
Washington,Stillwater Twp P-1,615,681,0
Washington,West Lakeland Twp,1031,1371,0
Washington,White Bear Lake W-4 P-2,102,102,0
Washington,Willernie,130,119,0
Washington,Woodbury P-1,1115,734,0
Washington,Woodbury P-2,1512,1020,0
Washington,Woodbury P-3,746,515,0
Washington,Woodbury P-4,1286,852,0
Washington,Woodbury P-5,1366,836,0
Washington,Woodbury P-6,980,733,0
Washington,Woodbury P-7,1168,815,0
Washington,Woodbury P-8,1339,1147,0
Washington,Woodbury P-9A,1963,1544,0
Washington,Woodbury P-10,1428,1082,0
Washington,Woodbury P-11,1485,1037,0
Washington,Woodbury P-12,1332,1033,0
Washington,Woodbury P-13A,1081,1037,0
Washington,Woodbury P-14,761,704,0
Washington,Woodbury P-15,814,876,0
Washington,Woodbury P-16,1443,1321,0
Watonwan,Adrian Twp,25,63,0
Watonwan,Antrim Twp,30,92,0
Watonwan,Butterfield,63,121,0
Watonwan,Butterfield Twp,21,111,0
Watonwan,Darfur,9,16,0
Watonwan,Fieldon Twp,28,71,0
Watonwan,La Salle,14,24,0
Watonwan,Lewisville,30,68,0
Watonwan,Long Lake Twp,78,122,0
Watonwan,Madelia,395,421,0
Watonwan,Madelia Twp,52,124,0
Watonwan,Nelson Twp,52,91,0
Watonwan,Odin,14,42,0
Watonwan,Odin Twp,31,63,0
Watonwan,Ormsby,7,32,0
Watonwan,Riverdale Twp,57,95,0
Watonwan,Rosendale Twp,47,117,0
Watonwan,Saint James W-1,418,469,0
Watonwan,Saint James W-2,381,411,0
Watonwan,Saint James Twp,40,101,0
Watonwan,South Branch Twp,22,114,0
Wilkin,Akron Twp,7,74,0
Wilkin,Andrea Twp,10,25,0
Wilkin,Atherton Twp,31,49,0
Wilkin,Bradford Twp,8,29,0
Wilkin,Brandrup Twp,17,64,0
Wilkin,Breckenridge P-1,170,387,0
Wilkin,Breckenridge P-2,163,339,0
Wilkin,Breckenridge P-3,131,213,0
Wilkin,Breckenridge Twp,15,101,0
Wilkin,Campbell,34,59,0
Wilkin,Campbell Twp,6,23,0
Wilkin,Champion Twp,8,18,0
Wilkin,Connelly Twp,7,56,0
Wilkin,Doran,7,10,0
Wilkin,Deerhorn Twp,25,31,0
Wilkin,Foxhome,15,46,0
Wilkin,Foxhome Twp,19,34,0
Wilkin,Kent,9,22,0
Wilkin,McCauleyville Twp,6,24,0
Wilkin,Manston Twp,9,22,0
Wilkin,Meadows Twp,7,19,0
Wilkin,Mitchell Twp,17,35,0
Wilkin,Nashua,4,11,0
Wilkin,Nilsen Twp,3,33,0
Wilkin,Nordick Twp,14,29,0
Wilkin,Prairie View Twp,28,69,0
Wilkin,Roberts Twp,11,34,0
Wilkin,Rothsay,55,90,0
Wilkin,Sunnyside Twp,16,68,0
Wilkin,Tanberg Twp,12,26,0
Wilkin,Wolverton,14,44,0
Wilkin,Wolverton Twp,15,45,0
Winona,Altura,53,151,0
Winona,Dakota,68,97,0
Winona,Dresbach Twp,96,144,0
Winona,Elba,33,47,0
Winona,Elba Twp,58,113,0
Winona,Fremont Twp,41,145,0
Winona,Goodview P-1,458,507,0
Winona,Goodview P-2A,341,409,0
Winona,Goodview P-2B,56,86,0
Winona,Hart Twp,40,107,0
Winona,Hillsdale Twp,102,174,0
Winona,Homer Twp,341,443,0
Winona,La Crescent,9,10,0
Winona,Lewiston,233,424,0
Winona,Minneiska,10,16,0
Winona,Minnesota City,31,64,0
Winona,Mount Vernon Twp,45,86,0
Winona,New Hartford Twp,180,254,0
Winona,Norton Twp,66,179,0
Winona,Pleasant Hill Twp,70,209,0
Winona,Richmond Twp,132,226,0
Winona,Rollingstone,146,225,0
Winona,Rollingstone Twp,167,234,0
Winona,Saint Charles,613,1078,0
Winona,Saint Charles Twp,102,157,0
Winona,Saratoga Twp,71,166,0
Winona,Stockton,129,213,0
Winona,Utica,34,70,0
Winona,Utica Twp,70,188,0
Winona,Warren Twp,80,223,0
Winona,Whitewater Twp,29,67,0
Winona,Wilson Twp,246,335,0
Winona,Winona W-1 P-1,281,285,0
Winona,Winona W-1 P-2,539,476,0
Winona,Winona W-1 P-3,340,241,0
Winona,Winona W-1 P-4,423,388,0
Winona,Winona W-2 P-1,520,277,0
Winona,Winona W-2 P-2,403,334,0
Winona,Winona W-2 P-3,487,307,0
Winona,Winona W-2 P-4,411,242,0
Winona,Winona W-3 P-1,648,394,0
Winona,Winona W-3 P-2,447,274,0
Winona,Winona W-3 P-3,564,280,0
Winona,Winona W-3 P-4,388,243,0
